,Unnamed: 0,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_location_Argentina,host_location_Australia,host_location_Belgium,host_location_Britain,host_location_Canada,host_location_China,host_location_Colombia,host_location_Denmark,host_location_Emirates,host_location_Finland,host_location_France,host_location_Germany,host_location_Ireland,host_location_Italy,host_location_Kingdom,host_location_Lithuania,host_location_Netherlands,host_location_Romania,host_location_Singapore,host_location_Spain,host_location_Sweden,host_location_Switzerland,host_location_Turkey,host_location_US,host_location_unknown,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Bijlmer-Oost,neighbourhood_cleansed_Bos en Lommer,neighbourhood_cleansed_Buitenveldert - Zuidas,neighbourhood_cleansed_Centrum-Oost,neighbourhood_cleansed_Centrum-West,neighbourhood_cleansed_De Aker - Nieuw Sloten,neighbourhood_cleansed_De Baarsjes - Oud-West,neighbourhood_cleansed_De Pijp - Rivierenbuurt,neighbourhood_cleansed_Gaasperdam - Driemond,neighbourhood_cleansed_Geuzenveld - Slotermeer,neighbourhood_cleansed_IJburg - Zeeburgereiland,neighbourhood_cleansed_Noord-Oost,neighbourhood_cleansed_Noord-West,neighbourhood_cleansed_Oostelijk Havengebied - Indische Buurt,neighbourhood_cleansed_Osdorp,neighbourhood_cleansed_Oud-Noord,neighbourhood_cleansed_Oud-Oost,neighbourhood_cleansed_Slotervaart,neighbourhood_cleansed_Watergraafsmeer,neighbourhood_cleansed_Westerpark,neighbourhood_cleansed_Zuid,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathrooms_text_0 shared baths,bathrooms_text_1 bath,bathrooms_text_1 private bath,bathrooms_text_1 shared bath,bathrooms_text_1.5 baths,bathrooms_text_1.5 shared baths,bathrooms_text_2 baths,bathrooms_text_2 shared baths,bathrooms_text_2.5 baths,bathrooms_text_3 baths,bathrooms_text_3 shared baths,bathrooms_text_3.5 baths,bathrooms_text_3.5 shared baths,bathrooms_text_4 baths,bathrooms_text_4 shared baths,bathrooms_text_4.5 baths,bathrooms_text_5 baths,bathrooms_text_5.5 baths,bathrooms_text_Half-bath,bathrooms_text_Private half-bath,bathrooms_text_Shared half-bath,bathrooms_text_unknown,host_identity_verified_t,host_has_profile_pic_t,has_availability_t,instant_bookable_t,host_is_superhost_t
1227,1227,0,0,1,1,3,52.35905,4.8571,3,1.0,2.0,23,225.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,5,0,0,5.0,5.0,4.75,5.0,5.0,5.0,5.0,1,1,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1228,1228,100,97,20,20,2,52.38333,4.89335,2,1.0,1.0,40,176.0,2,1125,1.0,1.0,99.0,99.0,1.0,99.0,14,43,72,257,26,4,0,4.85,5.0,4.92,4.88,4.81,4.88,4.58,20,4,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1229,1229,90,17,2,2,2,52.35514,4.87259,2,1.0,1.0,25,100.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1230,1230,100,98,718,718,2,52.3645,4.88221,2,1.577414409810935,1.0,13,209.0,1,28,1.0,4.0,28.0,28.0,1.4,28.0,30,60,90,365,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1231,1231,0,0,1,1,7,52.35246,5.01017,2,1.0,1.0,30,75.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,9,0,0,4.89,5.0,4.89,5.0,5.0,4.89,4.78,2,0,2,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1232,1232,0,0,2,2,4,52.39266,4.8705,2,1.0,1.0,42,120.0,3,7,3.0,3.0,7.0,7.0,3.0,7.0,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1233,1233,88,29,38,38,7,52.36978,4.91791,3,2.0,2.0,21,245.0,10,1125,9.0,21.0,1125.0,1125.0,11.2,1125.0,15,45,55,55,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1,1,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1234,1234,100,100,1,1,6,52.36321,4.93647,2,1.0,1.0,28,136.0,3,31,3.0,3.0,31.0,31.0,3.0,31.0,0,0,0,96,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1235,1235,100,97,0,0,2,52.361374,4.883171,2,1.0,2.0,67,162.0,1,1125,1.0,4.0,999.0,1125.0,1.2,999.3,30,55,80,206,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1236,1236,91,84,16,16,8,52.37426,4.89926,2,1.0,2.0,35,104.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,21,51,81,356,109,3,2,4.76,4.75,4.77,4.89,4.96,4.97,4.66,16,0,16,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
1237,1237,100,100,2,2,5,52.34335,4.89481,2,1.0,1.0,57,123.0,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,22,48,48,48,33,2,1,4.77,4.9,4.93,4.97,4.93,4.79,4.66,2,1,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1238,1238,100,50,1,1,5,52.36874,4.86693,4,4.0,4.0,51,300.0,2,21,2.0,3.0,21.0,21.0,2.3,21.0,2,2,2,2,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1239,1239,100,50,1,1,6,52.37375,4.96838,4,2.0,1.0,37,125.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,16,25,25,25,12,0,0,4.92,4.92,4.75,5.0,5.0,4.58,4.67,1,1,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1240,1240,100,64,1,1,4,52.41833,4.90519,4,2.0,3.0,125,180.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,19,3,0,4.67,4.72,4.61,4.67,4.78,4.11,4.44,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1241,1241,0,0,2,2,4,52.39871,4.90244,4,3.0,3.0,46,115.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1242,1242,0,100,0,0,2,52.35122,4.84653,2,2.0,3.0,37,165.0,3,21,3.0,3.0,21.0,21.0,3.0,21.0,0,0,0,0,2,0,0,5.0,4.5,5.0,4.5,4.5,4.5,4.0,1,1,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1243,1243,100,97,1,1,8,52.35358,4.93097,3,1.0,2.0,112,103.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,4,7,29,116,109,15,1,4.94,4.92,4.9,4.96,4.99,4.84,4.78,1,0,1,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1244,1244,0,0,1,1,6,52.38909,4.87677,2,1.0,1.0,48,60.0,3,20,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,13,0,0,4.77,5.0,4.31,5.0,5.0,4.85,4.92,1,1,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1245,1245,0,100,1,1,8,52.36021,4.80662,4,2.0,2.0,108,160.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,0,0,0,0,22,9,0,4.77,4.91,4.45,4.95,5.0,4.77,4.59,1,1,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1246,1246,100,94,1,1,9,52.35764,4.9067,2,2.0,1.0,48,125.0,3,21,3.0,3.0,1125.0,1125.0,3.0,1125.0,7,34,60,279,354,25,4,4.81,4.87,4.93,4.94,4.95,4.85,4.73,1,1,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1247,1247,0,0,1,1,3,52.3528,4.88847,2,1.0,1.0,54,99.0,2,14,2.0,2.0,14.0,14.0,2.0,14.0,0,0,0,0,24,0,0,4.95,5.0,4.91,5.0,5.0,4.91,4.77,1,1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1248,1248,83,54,1,1,7,52.37994,4.88759,4,2.0,3.0,71,449.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,26,56,81,318,53,3,0,5.0,4.94,4.92,4.96,4.92,4.96,4.67,1,1,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1249,1249,83,25,0,0,9,52.35924,4.85837,3,2.0,1.0,23,175.0,14,30,14.0,14.0,30.0,30.0,14.0,30.0,5,22,51,54,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1250,1250,0,100,0,0,2,52.36022,4.91218,4,2.0,3.0,25,180.0,3,4,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,6,3,0,4.67,4.83,4.67,5.0,4.83,4.83,4.67,1,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1251,1251,0,0,1,1,8,52.34075,4.94755,3,2.0,3.0,34,75.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,6,0,0,4.83,5.0,5.0,5.0,4.67,4.83,5.0,1,1,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1252,1252,0,0,1,1,2,52.38277,4.87186,2,1.0,2.0,57,80.0,2,4,2.0,2.0,4.0,4.0,2.0,4.0,0,0,0,0,42,16,3,4.95,4.93,4.98,4.98,5.0,4.81,4.67,1,1,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1253,1253,0,50,1,1,4,52.39259,4.91565,4,3.0,3.0,109,110.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,5,5,13,13,1,1,0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1254,1254,0,0,1,1,6,52.35963,4.94314,2,1.0,1.0,91,80.0,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,54,0,0,4.74,4.91,4.56,4.96,4.94,4.5,4.57,1,1,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1255,1255,98,99,5,5,2,52.37754,4.90699,7,3.0,5.0,81,346.0,1,1125,1.0,3.0,1125.0,1125.0,1.6,1125.0,17,38,65,335,127,71,12,4.85,4.67,4.88,4.85,4.89,4.86,4.57,5,5,0,0,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1256,1256,100,100,35,35,4,52.36831,4.89463,2,1.577414409810935,1.0,4,61.0,3,1125,3.0,4.0,1125.0,1125.0,3.8,1125.0,16,46,76,351,33,5,0,4.61,4.79,4.76,4.91,4.79,5.0,4.52,4,1,3,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1257,1257,100,94,0,0,8,52.37264,4.89288,4,2.0,2.0,34,362.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,6,17,22,112,9,7,3,4.78,4.89,4.89,4.89,4.89,5.0,4.56,1,1,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1258,1258,0,0,1,1,5,52.37443,4.85949,2,1.0,1.0,48,104.0,2,10,2.0,2.0,10.0,10.0,2.0,10.0,0,0,0,0,17,0,0,4.88,4.94,4.94,4.94,4.94,4.76,4.76,1,1,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1259,1259,100,91,0,0,4,52.37265,4.89006,2,1.0,1.0,11,112.0,1,365,1.0,4.0,365.0,365.0,1.3,365.0,28,55,55,55,6,6,2,4.83,5.0,5.0,4.83,4.67,5.0,4.17,1,0,1,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1260,1260,100,100,1,1,7,52.35099,4.89315,4,2.0,2.0,93,130.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,11,9,3,5.0,5.0,5.0,5.0,4.91,5.0,4.73,1,1,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1261,1261,100,100,2,2,7,52.3551,4.92993,2,1.0,1.0,68,100.0,6,60,6.0,6.0,1125.0,1125.0,6.0,1125.0,17,44,44,44,109,7,0,4.69,4.73,4.79,4.74,4.85,4.67,4.51,1,0,1,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1262,1262,100,99,2,2,6,52.34995,4.89352,2,1.0,1.0,73,50.0,1,31,1.0,1.0,31.0,31.0,1.0,31.0,16,25,25,25,5,5,1,5.0,5.0,5.0,4.6,5.0,5.0,4.8,2,0,2,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1263,1263,97,96,2,2,6,52.35734,4.89731,4,2.0,2.0,102,116.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,4,23,49,244,138,57,6,4.6,4.73,4.68,4.82,4.8,4.89,4.54,2,0,2,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1264,1264,100,100,7,7,7,52.41859,4.87143,6,3.0,5.0,78,145.0,1,180,1.0,5.0,60.0,1125.0,3.8,272.0,0,3,33,241,50,2,0,4.84,4.8,4.86,4.96,4.94,4.32,4.6,7,7,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1265,1265,100,38,2,2,5,52.37048,4.85848,2,1.0,1.0,52,75.0,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,5,35,60,60,105,5,0,4.88,4.87,4.8,4.96,4.94,4.81,4.66,1,0,1,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1266,1266,97,100,2,2,5,52.37109,4.929013,2,1.0,1.0,21,54.0,2,14,2.0,4.0,1125.0,1125.0,2.0,1125.0,13,32,50,76,214,35,6,4.68,4.79,4.76,4.88,4.93,4.68,4.56,2,0,2,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1267,1267,100,100,1,1,5,52.37554,4.88149,4,3.0,3.0,27,750.0,3,28,3.0,3.0,28.0,28.0,3.0,28.0,0,0,0,107,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,2,2,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1268,1268,0,0,1,1,5,52.36066,4.87167,4,1.0,4.0,41,188.0,2,21,2.0,2.0,21.0,21.0,2.0,21.0,0,0,0,0,37,0,0,4.72,4.53,4.42,4.92,4.92,4.67,4.22,2,2,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1269,1269,0,0,1,1,4,52.36259,4.86327,2,1.0,1.0,16,95.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,24,0,0,4.92,4.96,4.75,4.96,4.96,4.67,4.67,1,1,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
